,video_id,label,total_label,cls_label,or_label
718,53zHCgzjOso,"{""Tom Brady"": 0, ""Harrison Ford"": 0, ""Taylor Swift"": 0, ""Jimmy Kimmel"": 0, ""Patrick Mahomes"": 0, ""Donald Trump"": 0, ""Kendrick Lamar"": 0, ""Joe Biden"": 0, ""Snoop Dogg"": 0, ""Elon Musk"": 0, ""Kevin Costner"": 0}",0.0,0,0
719,54HVgd9oitw,"{""Jerome Powell"": 1, ""Donald Trump"": 0}",0.5,1,1
720,54QlhPa4m7o,"{""Nancy Pelosi"": 1, ""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.25,0,1
721,54hvX5uWu9A,"{""Hillary Clinton"": 1, ""Kamala Harris"": 0, ""Gretchen Whitmer"": 0, ""Donald Trump"": 1, ""Joe Biden"": 0}",0.4,1,1
722,54iy9xHziBY,"{""Elon Musk"": 0, ""Bill Clinton"": 0, ""Gavin Newsom"": 0, ""Donald Trump"": 0}",0.0,0,0
723,54qHAlBtMUw,"{""Eric Trump"": 1, ""Donald Trump"": 0}",0.5,1,1
724,55HJSTLsOSY,"{""Michael Cohen"": 1, ""Joe Biden"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
725,55pyJLyycYk,"{""Joe Biden"": 0, ""Bruce Springsteen"": 0, ""Bernie Sanders"": 0, ""Donald Trump"": 0}",0.0,0,0
726,56Lw2dd8YCg,"{""Jeff Bezos"": 1, ""Mark Zuckerberg"": 1, ""Bill Gates"": 0, ""Donald Trump"": 0}",0.5,1,1
727,56pImnYxJyE,"{""Hunter Biden"": 0, ""Joe Biden"": 0, ""Hillary Clinton"": 0}",0.0,0,0
728,58IDC72K0b4,"{""Kamala Harris"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0}",0.0,0,0
729,59Sd6OKi14k,"{""Joe Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
730,59hila13h0w,"{""Tim Cook"": 0, ""Donald Trump"": 0}",0.0,0,0
731,5CLwNnpNGxc,"{""Bill Gates"": 1, ""Elon Musk"": 0}",0.5,1,1
732,5DIZlmCFrKk,"{""Britney Spears"": 0, ""Jimmy Kimmel"": 0, ""Selena Gomez"": 1}",0.3333333333333333,1,1
733,5E0yEm_f-nM,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Hunter Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
734,5E7R1jUElEg,"{""Jim Jordan"": 1, ""Hunter Biden"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
735,5EZZyqKAXiM,"{""Kamala Harris"": 0, ""Mike Pence"": 1}",0.5,1,1
736,5Ee77cFdhX4,"{""Ted Cruz"": 1, ""Donald Trump"": 0}",0.5,1,1
737,5F-hacLVbjM,"{""Joe Biden"": 0, ""Jill Biden"": 0}",0.0,0,0
738,5F1f2_naE9Y,"{""Joe Biden"": 0, ""Chris Christie"": 0, ""Mike Pence"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0}",0.0,0,0
739,5FU6ljQgr9U,"{""Nancy Pelosi"": 0, ""Kamala Harris"": 0}",0.0,0,0
740,5GBthHX8XMs,"{""Steven Spielberg"": 0, ""Oprah Winfrey"": 1}",0.5,1,1
741,5HCngGBzJAg,"{""Hillary Clinton"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 1, ""Joe Biden"": 1}",1.0,1,1
742,5HHIKExIjaw,"{""Joe Biden"": 0, ""Chris Christie"": 0, ""Gavin Newsom"": 0, ""Donald Trump"": 0}",0.0,0,0
743,5JK--ay9z_U,"{""Nancy Pelosi"": 0, ""Michelle Obama"": 0, ""Donald Trump"": 0}",0.0,0,0
744,5Jds183YhX8,"{""Mike Pence"": 1, ""Vladimir Putin"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
745,5JiO-EFQ4do,"{""Hillary Clinton"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 1, ""Elon Musk"": 1}",1.0,1,1
746,5JjZvBmjKcA,"{""Bill Clinton"": 1, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
747,5JpepqoyxSA,"{""Marco Rubio"": 1, ""Ted Cruz"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0, ""Tim Scott"": 0}",0.2,0,1
748,5JxELubSgJg,"{""Chuck Schumer"": 0, ""Kamala Harris"": 0, ""Taylor Swift"": 0, ""Jimmy Kimmel"": 1, ""Donald Trump"": 0, ""Nancy Pelosi"": 1, ""Joe Biden"": 0, ""Elon Musk"": 1}",0.375,1,1
749,5KFe24GlfOk,"{""Bill Clinton"": 0, ""Donald Trump"": 1}",0.5,1,1
750,5KI3Vcwdf6k,"{""Barack Obama"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0, ""Bruce Springsteen"": 1}",0.25,0,1
751,5L1iX5JiuwI,"{""Chris Pratt"": 1, ""Arnold Schwarzenegger"": 0}",0.5,1,1
752,5L_zW9rOHvA,"{""Hillary Clinton"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 1, ""Joe Biden"": 1}",1.0,1,1
753,5MNLM9n3BnE,"{""Vladimir Putin"": 0, ""Donald Trump"": 0}",0.0,0,0
754,5M_U6liqeU0,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
755,5Mu_inFM31o,"{""Vladimir Putin"": 1, ""Joe Biden"": 0, ""Barack Obama"": 0, ""Donald Trump"": 0}",0.25,0,1
756,5MvRvu-KgvA,"{""Michael Cohen"": 0, ""Donald Trump"": 1}",0.5,1,1
757,5NKhP7UuI40,"{""Joe Biden"": 1, ""Jill Biden"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
758,5O3fyVHdw50,"{""Jennifer Aniston"": 0, ""Jimmy Fallon"": 1}",0.5,1,1
759,5QUtJNbGgZs,"{""Joe Biden"": 1, ""Donald Trump"": 1}",1.0,1,1
760,5QXlb2H-aSA,"{""Marco Rubio"": 1, ""Chuck Schumer"": 1, ""Donald Trump"": 0}",0.6666666666666666,1,1
761,5QlKLWz7ypM,"{""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
762,5Tjr1wluB9A,"{""Kathy Hochul"": 0, ""Donald Trump"": 0}",0.0,0,0
763,5TqOjmcovxk,"{""Joe Biden"": 0, ""Chris Christie"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
764,5U0vVRmcmnA,"{""Pete Buttigieg"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 1, ""Mike Pence"": 1}",0.75,1,1
765,5WM8uzJDQgE,"{""Tim Scott"": 1, ""Donald Trump"": 0}",0.5,1,1
766,5WQkd8FCt4g,"{""Joe Biden"": 0, ""Chris Christie"": 0, ""Tim Scott"": 0, ""Donald Trump"": 0}",0.0,0,0
767,5X7AmngnMYA,"{""Ryan Reynolds"": 1, ""Blake Lively"": 1}",1.0,1,1
768,5XY4vTscyHE,"{""Michael Cohen"": 0, ""Donald Trump"": 0}",0.0,0,0
769,5Xe76iq-RSc,"{""Robert De Niro"": 0, ""Snoop Dogg"": 0, ""Martin Scorsese"": 0, ""Jimmy Fallon"": 1, ""Robert Downey Jr."": 0}",0.2,0,1
770,5YRG6fInP3E,"{""Vladimir Putin"": 0, ""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
771,5YYqEbk36yg,"{""Kamala Harris"": 0, ""Donald Trump"": 1}",0.5,1,1
772,5YaYoQJ3qHY,"{""Bill Clinton"": 1, ""Chris Evans"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
773,5Z6djzUiI6Y,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
774,5ZrIxIN99hI,"{""Selena Gomez"": 1, ""Jimmy Fallon"": 0}",0.5,1,1
775,5ZvX9v57MJw,"{""Hillary Clinton"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
776,5_8no_RFCjw,"{""Barack Obama"": 0, ""Bill Clinton"": 0, ""Donald Trump"": 0, ""Joe Biden"": 0, ""Tim Scott"": 1}",0.2,0,1
777,5_DHl4Kp77A,"{""Hillary Clinton"": 1, ""Barack Obama"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 0, ""Joe Biden"": 1}",0.8,1,1
778,5a7qPNAnDVE,"{""Joe Biden"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
779,5akitpHXSsA,"{""Michael Cohen"": 1, ""Donald Trump"": 0}",0.5,1,1
780,5asNEq8SYTg,"{""Rudy Giuliani"": 1, ""Donald Trump"": 1, ""Mike Pence"": 1}",1.0,1,1
781,5bIMzbE_168,"{""Joe Biden"": 0, ""Chris Christie"": 0, ""Tim Scott"": 0, ""Donald Trump"": 0}",0.0,0,0
782,5boq4j07irM,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
783,5c3_Mol2ueM,"{""Mike Pence"": 1, ""Donald Trump"": 1}",1.0,1,1
784,5cBtj-kwzz0,"{""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
785,5eYJNf8Z-gw,"{""Joe Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
786,5flZd0iCbtw,"{""Elon Musk"": 1, ""Donald Trump"": 0}",0.5,1,1
787,5g4xB4yjHSk,"{""Vladimir Putin"": 0, ""Rudy Giuliani"": 1, ""Hunter Biden"": 0, ""Mike Pence"": 0}",0.25,0,1
788,5gK0GBj6svo,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Janet Yellen"": 0, ""Jake Sullivan"": 0}",0.0,0,0
789,5hrTwroxJqU,"{""Joe Biden"": 0, ""Jill Biden"": 0, ""Hunter Biden"": 1, ""Donald Trump"": 0}",0.25,0,1
790,5iAVGIBGa9o,"{""Chuck Schumer"": 1, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
791,5iJwCkn8ySI,"{""Michael Cohen"": 0, ""Donald Trump"": 0}",0.0,0,0
792,5i_7Ft7Um-k,"{""George Soros"": 1, ""Donald Trump"": 0, ""Nancy Pelosi"": 0, ""Hakeem Jeffries"": 1, ""Elon Musk"": 1}",0.6,1,1
793,5j85YMgduYM,"{""Boris Johnson"": 1, ""Donald Trump"": 1}",1.0,1,1
794,5jF_YxAqzyc,"{""Joe Biden"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
795,5jUQ2Cn7HWc,"{""Elon Musk"": 0, ""Ben Affleck"": 0}",0.0,0,0
796,5k9ElM6Makg,"{""Benjamin Netanyahu"": 1, ""Donald Trump"": 0}",0.5,1,1
797,5kFph0XKhr0,"{""Marjorie Taylor Greene"": 1, ""Donald Trump"": 0}",0.5,1,1
798,5kNHQysdJmc,"{""Patrick Mahomes"": 1, ""Justin Timberlake"": 1, ""Travis Kelce"": 1, ""Jimmy Fallon"": 1}",1.0,1,1
799,5ktd1o6OWXo,"{""Chuck Schumer"": 1, ""Hillary Clinton"": 0, ""Kamala Harris"": 1, ""Gretchen Whitmer"": 1, ""Donald Trump"": 1, ""Joe Biden"": 0, ""Melania Trump"": 0}",0.5714285714285714,1,1
800,5lKp-Aasaa4,"{""Elon Musk"": 1, ""Donald Trump"": 1}",1.0,1,1
801,5loLRuJiwug,"{""Elon Musk"": 1, ""Bernie Sanders"": 1, ""Donald Trump"": 0}",0.6666666666666666,1,1
802,5mO-ixa_sws,"{""Vladimir Putin"": 0, ""Keir Starmer"": 0}",0.0,0,0
803,5pdueqvZV7U,"{""Donald Trump"": 1, ""Vladimir Putin"": 1, ""Joe Biden"": 1, ""Keir Starmer"": 0}",0.75,1,1
804,5q9917wJpfA,"{""Jeff Bezos"": 1, ""Kylie Jenner"": 0, ""Oprah Winfrey"": 0}",0.3333333333333333,1,1
805,5qvKCtsN1i8,"{""Benjamin Netanyahu"": 0, ""Donald Trump"": 0}",0.0,0,0
806,5r4gmxflDKI,"{""Hillary Clinton"": 1, ""Donald Trump"": 1}",1.0,1,1
807,5rRg0ouA9R0,"{""Kamala Harris"": 1, ""Gretchen Whitmer"": 0}",0.5,1,1
808,5rg-vwVy5go,"{""Michael Cohen"": 0, ""Melania Trump"": 0, ""Donald Trump"": 0}",0.0,0,0
809,5sItOWxoYdY,"{""Jimmy Kimmel"": 0, ""Donald Trump"": 1, ""Jim Jordan"": 0, ""Elon Musk"": 0}",0.25,0,1
810,5sX0gWg1qm4,"{""Snoop Dogg"": 0, ""Travis Scott"": 1}",0.5,1,1
811,5sbNisrTEtI,"{""Nancy Pelosi"": 0, ""Joe Biden"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 1}",0.5,1,1
812,5vXiaaIxPHs,"{""Joe Biden"": 0, ""Jimmy Fallon"": 1}",0.5,1,1
813,5w6tS4pVEbY,"{""Greg Abbott"": 0, ""Donald Trump"": 0}",0.0,0,0
814,5wble6-0CQg,"{""Joe Biden"": 1, ""Hunter Biden"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
815,5wwIwBsvJzI,"{""Joe Biden"": 0, ""Hillary Clinton"": 0, ""Eric Trump"": 0, ""Donald Trump"": 0}",0.0,0,0
816,5xLFbVbDhbQ,"{""Jim Jordan"": 1, ""Jimmy Fallon"": 0}",0.5,1,1
817,5xcQaur0BHs,"{""Vladimir Putin"": 0, ""Jimmy Fallon"": 0, ""Taylor Swift"": 0, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
818,5zi90O7XhZ4,"{""Kamala Harris"": 1, ""Taylor Swift"": 0, ""Donald Trump"": 0, ""Bruce Springsteen"": 0, ""George Clooney"": 0}",0.2,0,1
819,5zku7VxyU2A,"{""Lady Gaga"": 0, ""Billie Eilish"": 1}",0.5,1,1
820,5ztlYXJSdyM,"{""Bruce Springsteen"": 0, ""Ben Affleck"": 0, ""Michael Jordan"": 1, ""Jimmy Kimmel"": 1}",0.5,1,1
821,6-HOr_l-E6g,"{""Marco Rubio"": 1, ""Joe Biden"": 1, ""Donald Trump"": 0}",0.6666666666666666,1,1
822,600RzTL3mXA,"{""Jennifer Lopez"": 1, ""Ben Affleck"": 0, ""Jimmy Fallon"": 0}",0.3333333333333333,1,1
823,60zt8oXlu40,"{""Arnold Schwarzenegger"": 1, ""Jimmy Kimmel"": 0, ""Donald Trump"": 1}",0.6666666666666666,1,1
824,61m7Tn4T0K4,"{""Hunter Biden"": 1, ""Donald Trump"": 0, ""Jim Jordan"": 0, ""Joe Biden"": 1, ""Marjorie Taylor Greene"": 0}",0.4,1,1
825,62xKLrQ83vs,"{""Kamala Harris"": 1, ""Donald Trump"": 0}",0.5,1,1
826,63FljV78Qcw,"{""Tom Brady"": 0, ""Barack Obama"": 0, ""Jimmy Fallon"": 0, ""Michelle Obama"": 0, ""Bernie Sanders"": 0}",0.0,0,0
827,63Pr_dQdQBw,"{""Joe Biden"": 0, ""Hillary Clinton"": 0, ""Kamala Harris"": 1, ""Elon Musk"": 0, ""Donald Trump"": 1}",0.4,1,1
828,63QTR5mynbo,"{""Joe Biden"": 0, ""Barack Obama"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
829,63UMnjXmPs8,"{""Mark Zuckerberg"": 0, ""Xi Jinping"": 0, ""Donald Trump"": 0, ""Jeff Bezos"": 1, ""Vladimir Putin"": 0, ""Elon Musk"": 0}",0.16666666666666666,0,1
830,63lPpFJIW4M,"{""Taylor Swift"": 0, ""Jimmy Kimmel"": 1, ""Donald Trump"": 1, ""Joe Biden"": 0, ""Chris Christie"": 0, ""Elon Musk"": 0, ""Mike Pence"": 1}",0.42857142857142855,1,1
831,640X5e7HdC8,"{""Joe Biden"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
832,64l_NVj6e10,"{""Joe Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
833,64yhNXXixP4,"{""Donald Trump"": 1, ""Rudy Giuliani"": 0, ""Michael Cohen"": 1, ""Mike Pence"": 1}",0.75,1,1
834,64zJEbTDHPE,"{""Chuck Schumer"": 0, ""Barack Obama"": 0, ""Bill Clinton"": 0, ""Bernie Sanders"": 1, ""Donald Trump"": 0, ""Gavin Newsom"": 0, ""Gretchen Whitmer"": 0, ""Joe Biden"": 1, ""Nancy Pelosi"": 0}",0.2222222222222222,0,1
835,65ADcQ2GCdE,"{""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
836,65CI8hznDy4,"{""Joe Biden"": 1, ""Michelle Obama"": 0, ""Gavin Newsom"": 0, ""Donald Trump"": 0}",0.25,0,1
837,65wj8IE8n6E,"{""Jim Jordan"": 0, ""Donald Trump"": 1}",0.5,1,1
838,66Ed4ue5Ono,"{""Hunter Biden"": 1, ""Joe Biden"": 1}",1.0,1,1
839,66ZlfMS6VQ0,"{""Joe Biden"": 0, ""Melania Trump"": 0, ""Tim Scott"": 1, ""Donald Trump"": 0}",0.25,0,1
840,68UYBhIte3U,"{""Harry Styles"": 0, ""Taylor Swift"": 1}",0.5,1,1
841,68gdL70Nfb0,"{""Taylor Swift"": 0, ""Barack Obama"": 0, ""Michelle Obama"": 0, ""Jimmy Fallon"": 0}",0.0,0,0
842,69ApiaG9p2o,"{""Gretchen Whitmer"": 1, ""Gavin Newsom"": 1, ""Joe Biden"": 1, ""Jill Biden"": 1}",1.0,1,1
843,69XPm8eNyi4,"{""Robert De Niro"": 1, ""Hillary Clinton"": 1, ""Donald Trump"": 1, ""Joe Biden"": 0}",0.75,1,1
844,69zDcgAFcLM,"{""Joe Biden"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
845,69zEl0eTv4Q,"{""Marco Rubio"": 0, ""Vladimir Putin"": 0, ""Donald Trump"": 0}",0.0,0,0
846,6ApMW9yr9hI,"{""Jimmy Fallon"": 0, ""Taylor Swift"": 0, ""Bob Dylan"": 0}",0.0,0,0
847,6AzwkqcUghc,"{""Vladimir Putin"": 0, ""Elon Musk"": 0, ""Xi Jinping"": 0, ""Donald Trump"": 0, ""Justin Trudeau"": 0}",0.0,0,0
848,6B0ivQZTp3c,"{""Joe Biden"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 1}",0.6666666666666666,1,1
849,6BquEw4kNNE,"{""Marco Rubio"": 0, ""Benjamin Netanyahu"": 1, ""Ted Cruz"": 1}",0.6666666666666666,1,1
850,6DULur46WaU,"{""Michael Cohen"": 0, ""Donald Trump"": 1}",0.5,1,1
851,6DmwFanCzfs,"{""Kamala Harris"": 1, ""Donald Trump"": 0}",0.5,1,1
852,6E0BRR2OcKg,"{""Marco Rubio"": 1, ""Benjamin Netanyahu"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
853,6EW1Aplps4k,"{""Hillary Clinton"": 0, ""Kamala Harris"": 0, ""Hunter Biden"": 0, ""Donald Trump"": 0, ""Nancy Pelosi"": 0, ""Joe Biden"": 0, ""Bill Gates"": 0}",0.0,0,0
854,6Fm-M358FOk,"{""Nancy Pelosi"": 0, ""Joe Biden"": 0, ""Kamala Harris"": 0, ""Elon Musk"": 1, ""Donald Trump"": 0}",0.2,0,1
855,6FuRx9ecUFc,"{""Jamie Dimon"": 0, ""Donald Trump"": 0}",0.0,0,0
856,6G5pmDRnDts,"{""Blake Lively"": 0, ""Nicole Kidman"": 0, ""Chris Evans"": 0, ""Donald Trump"": 0}",0.0,0,0
857,6G9RhpwIhlQ,"{""Keir Starmer"": 0, ""Donald Trump"": 0}",0.0,0,0
858,6Gmwlhl9Rfk,"{""Joe Biden"": 0, ""Benjamin Netanyahu"": 0}",0.0,0,0
859,6HLv9WD_mEs,"{""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
860,6HM06awuoIw,"{""Vladimir Putin"": 0, ""Justin Trudeau"": 0, ""Donald Trump"": 1}",0.3333333333333333,1,1
861,6HdZoLRQI9w,"{""Elon Musk"": 0, ""Bernie Sanders"": 0}",0.0,0,0
862,6HsgLF0fjVg,"{""Joe Biden"": 0, ""Melania Trump"": 0, ""Mike Pence"": 0, ""Michael Cohen"": 0, ""Donald Trump"": 0}",0.0,0,0
863,6HspnBU1tXA,"{""Vladimir Putin"": 0, ""Xi Jinping"": 0}",0.0,0,0
864,6IA7he6N32A,"{""Joe Biden"": 1, ""Hakeem Jeffries"": 1, ""Donald Trump"": 0}",0.6666666666666666,1,1
865,6IHtJwyKJsQ,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Elon Musk"": 1, ""Donald Trump"": 0}",0.25,0,1
866,6IMxvOVDwQs,"{""Pete Buttigieg"": 1, ""Kamala Harris"": 0}",0.5,1,1
867,6IcrlaX5gm4,"{""Joe Biden"": 0, ""Rudy Giuliani"": 1, ""Donald Trump"": 1}",0.6666666666666666,1,1
868,6JFD7ARV-5w,"{""Hillary Clinton"": 1, ""Barack Obama"": 0, ""Donald Trump"": 0, ""Nancy Pelosi"": 1, ""Marjorie Taylor Greene"": 1}",0.6,1,1
869,6KBuyFy0Hc8,"{""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
870,6KdHMqUVCc8,"{""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
871,6KeSV9m_sck,"{""Nancy Pelosi"": 0, ""Joe Biden"": 0, ""Elon Musk"": 0, ""Warren Buffett"": 0, ""Donald Trump"": 0}",0.0,0,0
872,6Lbu0i4wEEQ,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
873,6Lw-5Ib8PGE,"{""Joe Biden"": 0, ""Elon Musk"": 0, ""Donald Trump"": 1}",0.3333333333333333,1,1
874,6Nkno7Sjotk,"{""Joe Biden"": 0, ""Rudy Giuliani"": 0, ""Jimmy Kimmel"": 1, ""Donald Trump"": 1}",0.5,1,1
875,6ONzWQ_Moxw,"{""Michael Cohen"": 0, ""Donald Trump"": 1}",0.5,1,1
876,6OZtMU4WKGQ,"{""Warren Buffett"": 1, ""Rupert Murdoch"": 1}",1.0,1,1
877,6Q04E899deA,"{""Vladimir Putin"": 1, ""Donald Trump"": 0}",0.5,1,1
878,6Q73BHG1Y6w,"{""Melania Trump"": 0, ""Bill Clinton"": 0, ""Eric Trump"": 0, ""Donald Trump"": 0}",0.0,0,0
879,6QnPfSNUgcs,"{""Willie Nelson"": 0, ""Kamala Harris"": 1, ""Lady Gaga"": 0, ""Bernie Sanders"": 1, ""Donald Trump"": 1}",0.6,1,1
880,6RKKlufl9q8,"{""Michael Jordan"": 1, ""Jimmy Fallon"": 0}",0.5,1,1
881,6RW8YC-aYK4,"{""Tim Scott"": 0, ""Xi Jinping"": 0, ""Bernie Sanders"": 0, ""Mike Pence"": 0}",0.0,0,0
882,6TuqXejIrvk,"{""Marco Rubio"": 0, ""Donald Trump"": 0}",0.0,0,0
883,6U0gz6SWRhg,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
884,6VMj_Wps7gk,"{""Joe Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
885,6WcrU7QPiCc,"{""Jimmy Kimmel"": 0, ""Snoop Dogg"": 0, ""Robert Downey Jr."": 0}",0.0,0,0
886,6WeOW1f87eQ,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Hunter Biden"": 1, ""Donald Trump"": 0}",0.25,0,1
887,6Wv_yyukoNM,"{""David Beckham"": 1, ""Jimmy Fallon"": 0, ""Martin Scorsese"": 0, ""Kim Kardashian"": 0}",0.25,0,1
888,6XH32XZzOxE,"{""Justin Trudeau"": 0, ""Donald Trump"": 0}",0.0,0,0
889,6Y7ReyD7IZo,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
890,6YLoDt-qOCg,"{""Marco Rubio"": 1, ""Donald Trump"": 0}",0.5,1,1
891,6Z5UdXupfOA,"{""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
892,6ZkuOWvx9Pw,"{""Barack Obama"": 0, ""Kamala Harris"": 1, ""Taylor Swift"": 0, ""Bernie Sanders"": 0, ""Donald Trump"": 0, ""Joe Biden"": 0}",0.16666666666666666,0,1
893,6_5uHcixjcE,"{""Joe Biden"": 1, ""Barack Obama"": 0, ""Arnold Schwarzenegger"": 0, ""Donald Trump"": 0}",0.25,0,1
894,6_TIxy0R_EY,"{""Vladimir Putin"": 0, ""Marjorie Taylor Greene"": 0, ""Bernie Sanders"": 1, ""Donald Trump"": 0}",0.25,0,1
895,6atz12Q-jFw,"{""Joe Biden"": 0, ""George Clooney"": 0}",0.0,0,0
896,6b2dlB8YhHU,"{""Bill Clinton"": 0, ""Barack Obama"": 0, ""Donald Trump"": 0}",0.0,0,0
897,6bCmcBrJy9k,"{""Jim Jordan"": 0, ""Hakeem Jeffries"": 0, ""Donald Trump"": 0}",0.0,0,0
898,6c0iQ2RwkN4,"{""Nancy Pelosi"": 1, ""Joe Biden"": 1, ""Kamala Harris"": 1, ""Warren Buffett"": 0}",0.75,1,1
899,6c2j_PTUWlA,"{""Kamala Harris"": 0, ""Mike Pence"": 1, ""Tim Scott"": 1, ""Marjorie Taylor Greene"": 0, ""Donald Trump"": 0}",0.4,1,1
900,6cBNXGryZww,"{""Nancy Pelosi"": 0, ""Elon Musk"": 0, ""Mike Pence"": 0}",0.0,0,0
901,6d3naKx343Y,"{""Elon Musk"": 0, ""Jimmy Kimmel"": 0, ""Bernie Sanders"": 0, ""Donald Trump"": 0}",0.0,0,0
902,6e4pSe1TkKY,"{""Antony Blinken"": 1, ""Benjamin Netanyahu"": 1}",1.0,1,1
903,6ePFgVS7dCk,"{""Elon Musk"": 0, ""Barack Obama"": 0, ""Bill Clinton"": 0, ""Donald Trump"": 0}",0.0,0,0
904,6eZw3GzmPGc,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
905,6ead5yUTURM,"{""Kamala Harris"": 1, ""Donald Trump"": 0, ""Joe Biden"": 0, ""Benjamin Netanyahu"": 0, ""Mike Pence"": 0}",0.2,0,1
906,6efm2jvTsYk,"{""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
907,6et-kaSbBD4,"{""Jim Jordan"": 0, ""Joe Biden"": 0, ""Melania Trump"": 0, ""Marjorie Taylor Greene"": 0, ""Donald Trump"": 0}",0.0,0,0
908,6f_paxgBnoA,"{""Marco Rubio"": 1, ""Bill Clinton"": 0}",0.5,1,1
909,6g81HbeN448,"{""Taylor Swift"": 0, ""Jimmy Kimmel"": 0, ""Gavin Newsom"": 0, ""Oprah Winfrey"": 0, ""Donald Trump"": 0, ""Aaron Rodgers"": 0, ""Joe Biden"": 0}",0.0,0,0
910,6gi6PgAJFr8,"{""Chuck Schumer"": 0, ""Donald Trump"": 0}",0.0,0,0
911,6grdSLpG2Wg,"{""Joe Biden"": 0, ""Barack Obama"": 0}",0.0,0,0
912,6h4oG8jonxI,"{""Melania Trump"": 1, ""Kamala Harris"": 0}",0.5,1,1
913,6hV0MH_Fx7s,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
914,6iHE9sXDakc,"{""Michael Jordan"": 0, ""Jimmy Kimmel"": 0, ""Patrick Mahomes"": 1}",0.3333333333333333,1,1
915,6j3PQYFkWOU,"{""Ted Cruz"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
916,6j58lfnr23E,"{""Benjamin Netanyahu"": 1, ""Kamala Harris"": 1}",1.0,1,1
917,6kNwp4lSU1Y,"{""Bernie Sanders"": 0, ""Donald Trump"": 0}",0.0,0,0
918,6kp5S33jXUk,"{""Nancy Pelosi"": 1, ""Chuck Schumer"": 0, ""Xi Jinping"": 1, ""Donald Trump"": 0}",0.5,1,1
